SourceRepoName,SourceLink,ProjectName,VerControlToolName,BugsTrackerLink,BugsTrackerToolName
Apache,git://git.apache.org/hcatalog.git,Apache HCatalog,Git,https://issues.apache.org/jira/browse/HCATALOG-650?jql=project%20%3D%20HCATALOG,JIRA
Apache,git://git.apache.org/helix.git,Apache Helix,Git,https://issues.apache.org/jira/browse/HELIX-578?jql=project%20%3D%20HELIX,JIRA
Apache,git://git.apache.org/hive.git,Apache Hive,Git,https://issues.apache.org/jira/browse/HIVE-9987?jql=project%20%3D%20HIVE,JIRA
Apache,git://git.apache.org/httpasyncclient.git,Apache HttpComponents HttpAsyncClient,Git,https://issues.apache.org/jira/browse/HTTPASYNC-90?jql=project%20%3D%20HTTPASYNC,JIRA
Apache,git://git.apache.org/httpclient.git,Apache HttpClient,Git,https://issues.apache.org/jira/browse/HTTPCLIENT-1633?jql=project%20%3D%20HTTPCLIENT,JIRA
Apache,git://git.apache.org/httpcore.git,Apache HttpCore,Git,https://issues.apache.org/jira/browse/HTTPCORE-396?jql=project%20%3D%20HTTPCORE,JIRA
Apache,git://git.apache.org/incubator-aurora.git,Apache Aurora,Git,https://issues.apache.org/jira/browse/AURORA-1204?jql=project%20%3D%20AURORA,JIRA
Apache,git://git.apache.org/incubator-batchee.git,Apache BatchEE,Git,https://issues.apache.org/jira/browse/BATCHEE-58?jql=project%20%3D%20BATCHEE,JIRA
Apache,git://git.apache.org/incubator-blur.git,Apache Blur,Git,https://issues.apache.org/jira/browse/BLUR-421?jql=project%20%3D%20BLUR,JIRA
Apache,git://git.apache.org/incubator-brooklyn.git,Apache Brooklyn,Git,https://issues.apache.org/jira/browse/BROOKLYN-136?jql=project%20%3D%20BROOKLYN,JIRA
Apache,git://git.apache.org/incubator-calcite.git,Apache Calcite,Git,https://issues.apache.org/jira/browse/CALCITE-626?jql=project%20%3D%20CALCITE,JIRA
Apache,git://git.apache.org/incubator-datafu.git,Apache DataFu,Git,https://issues.apache.org/jira/browse/DATAFU-89?jql=project%20%3D%20DATAFU,JIRA
Apache,git://git.apache.org/incubator-hdt.git,Apache HDT (Incubating),Git,https://issues.apache.org/jira/browse/HDT-64?jql=project%20%3D%20HDT,JIRA
Apache,git://git.apache.org/incubator-ignite.git,Apache Ignite (Incubating),Git,https://issues.apache.org/jira/browse/IGNITE-495?jql=project%20%3D%20IGNITE,JIRA
Apache,git://git.apache.org/incubator-kylin.git,Apache Kylin (Incubating),Git,https://issues.apache.org/jira/browse/KYLIN-643?jql=project%20%3D%20KYLIN,JIRA
Apache,git://git.apache.org/incubator-lens.git,Apache Lens,Git,https://issues.apache.org/jira/browse/LENS-413?jql=project%20%3D%20LENS,JIRA
Apache,git://git.apache.org/incubator-nifi.git,Apache NiFi (Incubating),Git,https://issues.apache.org/jira/browse/NIFI-427?jql=project%20%3D%20NIFI,JIRA
Apache,git://git.apache.org/incubator-provisionr.git,Apache Provisionr (Incubating),Git,https://issues.apache.org/jira/browse/PROVISIONR-48?jql=project%20%3D%20PROVISIONR,JIRA
Apache,git://git.apache.org/incubator-reef.git,Apache REEF (Incubating),Git,https://issues.apache.org/jira/browse/REEF-207?jql=project%20%3D%20REEF,JIRA
Apache,git://git.apache.org/incubator-s4.git,Apache S4,Git,https://issues.apache.org/jira/browse/S4-147?jql=project%20%3D%20S4,JIRA
Apache,git://git.apache.org/incubator-samoa.git,Apache Samoa (Incubating),Git,https://issues.apache.org/jira/browse/SAMOA-21?jql=project%20%3D%20SAMOA,JIRA
Apache,git://git.apache.org/incubator-sentry.git,Apache Sentry,Git,https://issues.apache.org/jira/browse/SENTRY-671?jql=project%20%3D%20SENTRY,JIRA
Apache,git://git.apache.org/incubator-slider.git,Apache Slider,Git,https://issues.apache.org/jira/browse/SLIDER-818?jql=project%20%3D%20SLIDER,JIRA
Apache,git://git.apache.org/incubator-streams.git,Apache Streams,Git,https://issues.apache.org/jira/browse/STREAMS-297?jql=project%20%3D%20STREAMS,JIRA
Apache,git://git.apache.org/incubator-tamaya.git,Apache Tamaya,Git,https://issues.apache.org/jira/browse/TAMAYA-70?jql=project%20%3D%20TAMAYA,JIRA
Apache,git://git.apache.org/incubator-twill.git,Apache Twill,Git,https://issues.apache.org/jira/browse/TWILL-122?jql=project%20%3D%20TWILL,JIRA
Apache,git://git.apache.org/incubator-usergrid.git,Apache Usergrid,Git,https://issues.apache.org/jira/browse/USERGRID-485?jql=project%20%3D%20USERGRID,JIRA
Apache,git://git.apache.org/incubator-wave.git,Apache Wave,Git,https://issues.apache.org/jira/browse/WAVE-421?jql=project%20%3D%20WAVE,JIRA
Apache,git://git.apache.org/isis.git,Apache Isis,Git,https://issues.apache.org/jira/browse/ISIS-1094?jql=project%20%3D%20ISIS,JIRA
Apache,git://git.apache.org/jackrabbit-filevault.git,Apache Jackrabbit FileVault,Git,https://issues.apache.org/jira/browse/JCRVLT-85?jql=project%20%3D%20JCRVLT,JIRA
Apache,git://git.apache.org/jackrabbit-oak.git,Apache Jackrabbit Oak,Git,https://issues.apache.org/jira/browse/OAK-2637?jql=project%20%3D%20OAK,JIRA
Apache,git://git.apache.org/jackrabbit-ocm.git,Apache Jackrabbit OCM,Git,https://issues.apache.org/jira/browse/OCM-69?jql=project%20%3D%20OCM,JIRA
Apache,git://git.apache.org/james-hupa.git,Apache James hupa,Git,https://issues.apache.org/jira/browse/HUPA-109?jql=project%20%3D%20HUPA,JIRA
Apache,git://git.apache.org/james-imap.git,Apache James IMAP,Git,https://issues.apache.org/jira/browse/IMAP-379?jql=project%20%3D%20IMAP,JIRA
Apache,git://git.apache.org/james-jdkim.git,Apache James jdkim,Git,https://issues.apache.org/jira/browse/JDKIM-33?jql=project%20%3D%20JDKIM,JIRA
Apache,git://git.apache.org/james-jsieve.git,Apache James jSieve,Git,https://issues.apache.org/jira/browse/JSIEVE-96?jql=project%20%3D%20JSIEVE,JIRA
Apache,git://git.apache.org/james-jspf.git,Apache James jSPF,Git,https://issues.apache.org/jira/browse/JSPF-97?jql=project%20%3D%20JSPF,JIRA
Apache,git://git.apache.org/james-mailbox.git,Apache James Mailbox,Git,https://issues.apache.org/jira/browse/MAILBOX-217?jql=project%20%3D%20MAILBOX,JIRA
Apache,git://git.apache.org/james-mailet.git,Apache James Mailet,Git,https://issues.apache.org/jira/browse/MAILET-93?jql=project%20%3D%20MAILET,JIRA
Apache,git://git.apache.org/james-mime4j.git,Apache James Mime4j,Git,https://issues.apache.org/jira/browse/MIME4J-243?jql=project%20%3D%20MIME4J,JIRA
Apache,git://git.apache.org/james-postage.git,Apache James postage,Git,https://issues.apache.org/jira/browse/POSTAGE-25?jql=project%20%3D%20POSTAGE,JIRA
Apache,git://git.apache.org/james-protocols.git,Apache James protocols,Git,https://issues.apache.org/jira/browse/PROTOCOLS-109?jql=project%20%3D%20PROTOCOLS,JIRA
Apache,git://git.apache.org/james.git,Apache James,Git,https://issues.apache.org/jira/browse/JAMES-1570?jql=project%20%3D%20JAMES,JIRA
Apache,git://git.apache.org/jclouds.git,Apache jclouds,Git,https://issues.apache.org/jira/browse/JCLOUDS-853?jql=project%20%3D%20JCLOUDS,JIRA
Apache,git://git.apache.org/jena.git,Apache Jena,Git,https://issues.apache.org/jira/browse/JENA-903?jql=project%20%3D%20JENA,JIRA
Apache,git://git.apache.org/jspwiki.git,Apache JSPWiki (incubating),Git,https://issues.apache.org/jira/browse/JSPWIKI-878?jql=project%20%3D%20JSPWIKI,JIRA
Apache,git://git.apache.org/juddi.git,Apache jUDDI,Git,https://issues.apache.org/jira/browse/JUDDI-930?jql=project%20%3D%20JUDDI,JIRA
Apache,git://git.apache.org/kandula.git,Apache Kandula,Git,https://issues.apache.org/jira/browse/KAND-10?jql=project%20%3D%20KAND,JIRA
Apache,git://git.apache.org/karaf.git,Apache Karaf,Git,https://issues.apache.org/jira/browse/KARAF-3617?jql=project%20%3D%20KARAF,JIRA
Apache,git://git.apache.org/knox.git,Apache Knox,Git,https://issues.apache.org/jira/browse/KNOX-521?jql=project%20%3D%20KNOX,JIRA
Apache,git://git.apache.org/libcloud.git,Apache Libcloud,Git,https://issues.apache.org/jira/browse/LIBCLOUD-681?jql=project%20%3D%20LIBCLOUD,JIRA
Apache,git://git.apache.org/log4cxx.git,Apache log4cxx,Git,https://issues.apache.org/jira/browse/LOGCXX-453?jql=project%20%3D%20LOGCXX,JIRA
Apache,git://git.apache.org/log4net.git,Apache log4net,Git,https://issues.apache.org/jira/browse/LOG4NET-457?jql=project%20%3D%20LOG4NET,JIRA
Apache,git://git.apache.org/logging-log4j2.git,Apache Logging Log4j2,Git,https://issues.apache.org/jira/browse/LOG4J2-976?jql=project%20%3D%20LOG4J2,JIRA
Apache,git://git.apache.org/logging-log4php.git,Apache log4php,Git,https://issues.apache.org/jira/browse/LOG4PHP-222?jql=project%20%3D%20LOG4PHP,JIRA
Apache,git://git.apache.org/lucenenet.git,Apache Lucene.Net,Git,https://issues.apache.org/jira/browse/LUCENENET-551?jql=project%20%3D%20LUCENENET,JIRA
Apache,git://git.apache.org/lucy-clownfish.git,Apache Lucy - Clownfish,Git,https://issues.apache.org/jira/browse/CLOWNFISH-28?jql=project%20%3D%20CLOWNFISH,JIRA
Apache,git://git.apache.org/lucy.git,Apache Lucy,Git,https://issues.apache.org/jira/browse/LUCY-275?jql=project%20%3D%20LUCY,JIRA
Apache,git://git.apache.org/mahout.git,Apache Mahout,Git,https://issues.apache.org/jira/browse/MAHOUT-1645?jql=project%20%3D%20MAHOUT,JIRA
Apache,git://git.apache.org/manifoldcf.git,Apache ManifoldCF,Git,https://issues.apache.org/jira/browse/CONNECTORS-1173?jql=project%20%3D%20CONNECTORS,JIRA
Apache,git://git.apache.org/marmotta.git,Apache Marmotta,Git,https://issues.apache.org/jira/browse/MARMOTTA-604?jql=project%20%3D%20MARMOTTA,JIRA
Apache,git://git.apache.org/maven-ant-tasks.git,Apache Maven ant tasks,Git,http://jira.codehaus.org/browse/MANTTASKS-247?jql=project%20%3D%20MANTTASKS,JIRA
Apache,git://git.apache.org/maven-archetype.git,Apache Maven Archetype,Git,http://jira.codehaus.org/browse/ARCHETYPE-478?jql=project%20%3D%20ARCHETYPE,JIRA
Apache,git://git.apache.org/maven-doxia-sitetools.git,Apache Maven Doxia sitetools,Git,http://jira.codehaus.org/browse/DOXIASITETOOLS-102?jql=project%20%3D%20DOXIASITETOOLS,JIRA
Apache,git://git.apache.org/maven-doxia-tools.git,Apache Maven Doxia tools,Git,http://jira.codehaus.org/browse/DOXIATOOLS-49?jql=project%20%3D%20DOXIATOOLS,JIRA
Apache,git://git.apache.org/maven-doxia.git,Apache Maven Doxia,Git,http://jira.codehaus.org/browse/DOXIA-527?jql=project%20%3D%20DOXIA,JIRA
Apache,git://git.apache.org/maven-enforcer.git,Apache Maven enforcer,Git,http://jira.codehaus.org/browse/MENFORCER-227?jql=project%20%3D%20MENFORCER,JIRA
Apache,git://git.apache.org/maven-indexer.git,Apache Maven Indexer,Git,http://jira.codehaus.org/browse/MINDEXER-95?jql=project%20%3D%20MINDEXER,JIRA
Apache,git://git.apache.org/maven-jxr.git,Apache Maven jxr,Git,http://jira.codehaus.org/browse/JXR-127?jql=project%20%3D%20JXR,JIRA
Apache,git://git.apache.org/maven-plugin-testing.git,Apache Maven plugin testing,Git,http://jira.codehaus.org/browse/MPLUGINTESTING-46?jql=project%20%3D%20MPLUGINTESTING,JIRA
Apache,git://git.apache.org/maven-plugin-tools.git,Apache Maven plugin tools,Git,http://jira.codehaus.org/browse/MPLUGIN-289?jql=project%20%3D%20MPLUGIN,JIRA
Apache,git://git.apache.org/maven-plugins.git,Apache Maven plugins,Git,http://jira.codehaus.org/browse/MCHRONOS-60?jql=project%20%3D%20MCHRONOS,JIRA
Apache,git://git.apache.org/maven-pom.git,Apache Maven pom,Git,https://issues.apache.org/jira/browse/MPOM-70?jql=project%20%3D%20MPOM,JIRA
Apache,git://git.apache.org/maven-release.git,Apache Maven release,Git,http://jira.codehaus.org/issues/?jql=project%20%3D%20MRELEASE,JIRA
Apache,git://git.apache.org/maven-repository-tools.git,Apache Maven repository tools,Git,http://jira.codehaus.org/browse/MREPOSITORY-37?jql=project%20%3D%20MREPOSITORY,JIRA
Apache,git://git.apache.org/maven-resources.git,Apache Maven resources,Git,http://jira.codehaus.org/browse/MRESOURCES-199?jql=project%20%3D%20MRESOURCES,JIRA
Apache,git://git.apache.org/maven-sandbox.git,Apache Maven sandbox,Git,http://jira.codehaus.org/browse/MSANDBOX-51?jql=project%20%3D%20MSANDBOX,JIRA
Apache,git://git.apache.org/maven-scm.git,Apache Maven scm,Git,http://jira.codehaus.org/browse/SCM-793?jql=project%20%3D%20SCM,JIRA
Apache,git://git.apache.org/maven-shared.git,Apache Maven shared,Git,http://jira.codehaus.org/browse/MSHARED-413?jql=project%20%3D%20MSHARED,JIRA
Apache,git://git.apache.org/maven-surefire.git,Apache Maven Surefire,Git,http://jira.codehaus.org/browse/SUREFIRE-1149?jql=project%20%3D%20SUREFIRE,JIRA
Apache,git://git.apache.org/maven-wagon.git,Apache Maven Wagon,Git,http://jira.codehaus.org/browse/WAGON-434?jql=project%20%3D%20WAGON,JIRA
Apache,git://git.apache.org/mesos.git,Apache Mesos,Git,https://issues.apache.org/jira/browse/MESOS-2507?jql=project%20%3D%20MESOS,JIRA
Apache,git://git.apache.org/metamodel.git,Apache Metamodel,Git,https://issues.apache.org/jira/browse/METAMODEL-119?jql=project%20%3D%20METAMODEL,JIRA
Apache,git://git.apache.org/mina-sshd.git,Apache Mina - SSHD,Git,https://issues.apache.org/jira/browse/SSHD-433?jql=project%20%3D%20SSHD,JIRA
Apache,git://git.apache.org/mina.git,Apache Mina,Git,https://issues.apache.org/jira/browse/DIRMINA-1008?jql=project%20%3D%20DIRMINA,JIRA
Source Forge,http://git.code.sf.net/p/eclipse-cs/git eclipse-cs-git,Eclipse Checkstyle Plug-in,Git,http://sourceforge.net/p/eclipse-cs/bugs,SourceForge
Source Forge,https://github.com/exoplatform/chromattic.git,chromattic,Git,https://github.com/exoplatform/chromattic/issues,Git
Source Forge,https://github.com/exoplatform/cp-opencloudware.git,exoplatform/cp-opencloudware,Git,https://github.com/exoplatform/cp-opencloudware/issues,Git
Source Forge,https://github.com/exoplatform/chat-application.git,exoplatform/chat-application,Git,https://github.com/exoplatform/chat-application/issues,Git
Source Forge,https://github.com/pelya/commandergenius.git,pelya/commandergenius,Git,https://github.com/pelya/commandergenius/issues,Git
Source Forge,svn checkout http://svn.code.sf.net/p/tripleamaps/code/trunk tripleamaps-code,TripleA Maps,SVN,http://sourceforge.net/p/tripleamaps/bugs/,SourceForge
Source Forge,git clone git://git.code.sf.net/p/squirrel-sql/git squirrel-sql-git,SQuirreL SQL Client,Git,http://sourceforge.net/p/squirrel-sql/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/freemind/code freemind-code,FreeMind,Git,http://sourceforge.net/p/freemind/issues/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/pdfsam/code/ pdfsam-code,PDF Split and Merge,SVN,http://sourceforge.net/p/pdfsam/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/linuxonandroid/codegit linuxonandroid-codegit,LinuxonAndroid,GIT,http://sourceforge.net/p/linuxonandroid/tickets/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/catacombae/catacombae catacombae-catacombae,Catacombae,GIT,http://sourceforge.net/p/catacombae/bugs/,SourceForge
Source Forge,https://github.com/UniversalMediaServer/UniversalMediaServer.git,UniversalMediaServer/UniversalMediaServer,Git,https://github.com/UniversalMediaServer/UniversalMediaServer/issues,GIT
Source Forge,git clone http://git.code.sf.net/p/projectlibre/code projectlibre-code,ProjectLibre,Git,http://sourceforge.net/p/projectlibre/tickets/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/crengine/crengine crengine-crengine,Cool Reader,GIT,http://sourceforge.net/p/crengine/bugs/,SourceForge
Source Forge,https://github.com/angryziber/ipscan.git,angryziber/ipscan,GIT,https://github.com/angryziber/ipscan/issues,GIT
Source Forge,git clone http://git.code.sf.net/p/subsonic/git subsonic-git,Subsonic,GIT,http://sourceforge.net/p/subsonic/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/winpenpack/code/trunk winpenpack-code,winPenPack,SVN,http://sourceforge.net/p/winpenpack/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/tuxguitar/code/trunk tuxguitar-code,TuxGuitar,SVN,http://sourceforge.net/p/tuxguitar/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/jedit/Accents jedit-Accents,jEdit,GIT,http://sourceforge.net/p/jedit/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/drjava/git_repo drjava-git_repo,DrJava,GIT,http://sourceforge.net/p/drjava/bugs/,SourceForge
Source Forge,https://github.com/freeplane/freeplane,freeplane,GIT,https://github.com/freeplane/freeplane/issues,GITHUB
Source Forge,http://git.code.sf.net/p/jabref/code jabref-code,JabRef,GIT,http://sourceforge.net/p/jabref/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/jasperreports/code jasperreports-code,JasperReports Library,GIT,http://community.jaspersoft.com/bug-tracker?field_bug_project_target_id=202,JasperReports
Source Forge,svn checkout http://svn.code.sf.net/p/jtds/code/trunk jtds-code,jTDS - SQL Server and Sybase JDBC driver,SVN,http://sourceforge.net/p/jtds/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/libjpeg-turbo/code/trunk libjpeg-turbo-code,libjpeg-turbo,SVN,http://sourceforge.net/p/libjpeg-turbo/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/jxplorer/code/ jxplorer-code,JXplorer - A Java Ldap Browser,SVN,http://sourceforge.net/p/jxplorer/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/shelled/code shelled-code,ShellEd,GIT,http://sourceforge.net/p/shelled/tickets/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/tvbrowser/code/trunk tvbrowser-code,TV-Browser - A free EPG,SVN,http://sourceforge.net/p/tvbrowser/_list/tickets,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/davmail/code/trunk davmail-code,DavMail POP/IMAP/SMTP/Caldav to Exchange,SVN,http://sourceforge.net/p/davmail/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/mobac/code/trunk/MOBAC mobac-code,Mobile Atlas Creator,SVN,http://sourceforge.net/p/mobac/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/omegat/code omegat-code,OmegaT - multiplatform CAT tool,GIT,http://sourceforge.net/p/omegat/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/ho1/code/trunk ho1-code,Hattrick Organizer,SVN,http://sourceforge.net/p/ho1/tickets/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/hsqldb/tmp hsqldb-tmp,HyperSQL Database Engine (HSQLDB),GIT,http://sourceforge.net/p/hsqldb/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/docfetcher/code docfetcher-code,DocFetcher,GIT,http://sourceforge.net/p/docfetcher/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/saxon/code/trunk saxon-code,Saxon XSLT and XQuery Processor,SVN,http://sourceforge.net/p/saxon/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/aoi/code/ aoi-code,Art of Illusion,SVN,http://sourceforge.net/p/aoi/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/triplea/code/trunk triplea-code,TripleA,SVN,http://sourceforge.net/p/triplea/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/freemarker/code/trunk freemarker-code,FreeMarker template engine,SVN,http://sourceforge.net/p/freemarker/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/freecol/git freecol-git,FreeCol,GIT,http://sourceforge.net/p/freecol/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/brlcad/code/brlcad/trunk brlcad-code,BRL-CAD,SVN,http://sourceforge.net/p/brlcad/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/grinder/code grinder-code,The Grinder,GIT,http://sourceforge.net/p/grinder/bugs/,SourceForge
Source Forge,hg clone http://hg.code.sf.net/p/proguard/code proguard-code,ProGuard Java Optimizer and Obfuscator,MERCURIAL,http://sourceforge.net/p/proguard/bugs/,SourceForge
Source Forge,hg clone http://hg.code.sf.net/p/openbravo/code openbravo-code,Openbravo ERP,MERCURIAL,http://sourceforge.net/p/openbravo/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/openkm/code/trunk openkm-code,OpenKM Document Management - DMS,SVN,http://sourceforge.net/p/openkm/tickets/,SourceForge
Source Forge,https://github.com/robo-code/robocode.git,robo-code/robocode,GITHUB,http://sourceforge.net/p/robocode/bugs/?source=navbar,SourceForge
Source Forge,git clone http://git.code.sf.net/p/keystore-explorer/code keystore-explorer-code,KeyStore Explorer,GIT,http://sourceforge.net/p/keystore-explorer/tickets/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/jmri/code/trunk jmri-code,JMRI Model Railroad Interface,SVN,http://sourceforge.net/p/jmri/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/adempiere/svn/ adempiere-svn,ADempiere ERP Business Suite,SVN,http://sourceforge.net/p/adempiere/_list/tickets,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/assimp/code/ assimp-code,Open Asset Import Library,SVN,http://sourceforge.net/p/assimp/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/openrocket/code/trunk openrocket-code,OpenRocket,SVN,http://sourceforge.net/p/openrocket/bug-reports/,SourceForge
Source Forge,hg clone http://hg.code.sf.net/p/ganttproject/code-0 ganttproject-code-0,GanttProject,MERCURIAL,http://sourceforge.net/p/ganttproject/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/tomcatplugin/code tomcatplugin-code,Eclipse Tomcat Plugin,GIT,http://sourceforge.net/p/tomcatplugin/tickets/,SourceForge
Source Forge,https://github.com/mballance/sveditor.git,mballance/sveditor,GITHUB,http://sourceforge.net/p/sveditor/bugs/?source=navbar,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/upnp-portmapper/code/trunk upnp-portmapper-code,UPnP PortMapper,SVN,http://sourceforge.net/p/upnp-portmapper/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/plotdigitizer/code/trunk plotdigitizer-code,Plot Digitizer,SVN,http://sourceforge.net/p/plotdigitizer/bugs/,SourceForge
Source Forge,hg clone http://hg.code.sf.net/p/mcmc-jags/code-0 mcmc-jags-code-0,JAGS: Just Another Gibbs Sampler,MERCURIAL,http://sourceforge.net/p/mcmc-jags/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/opencsv/source opencsv-source,opencsv,GIT,http://sourceforge.net/p/opencsv/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/kmttg/code/trunk kmttg-code,kmttg,SVN,http://sourceforge.net/p/kmttg/tickets/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/eclemma/code/ eclemma-code,EclEmma - Java Code Coverage for Eclipse,SVN,http://sourceforge.net/p/eclemma/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/domination/code/Domination domination-code,Domination (Risk Board Game),SVN,http://sourceforge.net/p/domination/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/clipsrules/code/ clipsrules-code,CLIPS Rule Based Programming Language,SVN,http://sourceforge.net/p/clipsrules/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/ermaster/svn/ ermaster-svn,ERMaster Alpha,SVN,http://sourceforge.net/p/ermaster/bugs/,SourceForge
Source Forge,hg clone http://hg.code.sf.net/p/jubler/code jubler-code,Jubler subtitle editor,MERCURIAL,http://sourceforge.net/p/jubler/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/rodin-b-sharp/svn/trunk rodin-b-sharp-svn,RODIN,SVN,http://sourceforge.net/p/rodin-b-sharp/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/htmlunit/code/trunk htmlunit-code,HtmlUnit,SVN,http://sourceforge.net/p/htmlunit/bugs/,SourceForge
Source Forge,svn checkout svn://svn.code.sf.net/p/ytd2/code/trunk/ytd2 ytd2-code,java YouTube video Downloader (ytd2),SVN,http://sourceforge.net/p/ytd2/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/mtgbrowser/git mtgbrowser-git,Magic Assistant,GIT,http://sourceforge.net/p/mtgbrowser/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/neuroph/code/trunk neuroph-code,Java Neural Network Framework Neuroph,SVN,http://sourceforge.net/p/neuroph/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/portecle/code portecle-code,Portecle,GIT,http://sourceforge.net/p/portecle/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/hellonzb/code/trunk hellonzb-code,HelloNzb,SVN,http://sourceforge.net/p/hellonzb/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/jump-pilot/code/ jump-pilot-code,The JUMP Pilot Project,SVN,http://sourceforge.net/p/jump-pilot/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/cyberoam-iview/code/ cyberoam-iview-code,Cyberoam iView - Open Source SIEM Beta,SVN,http://sourceforge.net/p/cyberoam-iview/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/atunes/code/trunk atunes-code,aTunes,SVN,http://sourceforge.net/p/atunes/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/ucanaccess/code/ ucanaccess-code,UCanAccess,SVN,http://sourceforge.net/p/ucanaccess/tickets/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/fidocadj/code/trunk fidocadj-code,FidoCadJ,SVN,http://sourceforge.net/p/fidocadj/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/zk1/git zk1-git,ZK - Simply Ajax and Mobile,GIT,http://sourceforge.net/p/zk1/bugs/,SourceForge
Source Forge,https://github.com/lballabio/quantlib.git,lballabio/quantlib,GITHUB,https://github.com/lballabio/quantlib/issues,GIT
Source Forge,svn checkout http://svn.code.sf.net/p/joda-time/svn/trunk joda-time-svn,Joda - Time,SVN,http://sourceforge.net/p/joda-time/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/floreantpos/code/trunk floreantpos-code,Floreant POS,SVN,http://sourceforge.net/p/floreantpos/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/arianne/stendhal arianne-stendhal,Arianne RPG,GIT,http://sourceforge.net/p/arianne/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/schemaspy/code/trunk schemaspy-code,SchemaSpy,SVN,http://sourceforge.net/p/schemaspy/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/bpmn/code/trunk bpmn-code,Yaoqiang BPMN Editor,SVN,http://sourceforge.net/p/bpmn/bugs/,SourceForge
Source Forge,svn checkout svn://svn.code.sf.net/p/gate/code/gate/trunk gate-code,GATE,SVN,http://sourceforge.net/p/gate/bugs/,SourceForge
Source Forge,svn checkout http://svn.code.sf.net/p/sudokuki/svn/trunk sudokuki-svn,Sudokuki - essential sudoku game,SVN,http://sourceforge.net/p/sudokuki/bugs/,SourceForge
Source Forge,git clone http://git.code.sf.net/p/freewrl/git freewrl-git,FreeWRL VRML/X3D browser,GIT,http://sourceforge.net/p/freewrl/bugs/,SourceForge
